ROLL,PITCH,YAW
-0.18062620982224706,-0.028371443256422487,-0.43035636110689696
-0.18062620982224706,-0.028371443256422487,-0.43035636110689696
-0.21748624248100518,0.02661249339980513,-0.42546502677691583
-0.21748624248100518,0.02661249339980513,-0.42546502677691583
-0.25433971480509704,0.09983835297377285,-0.4364051417653018
-0.25433971480509704,0.09983835297377285,-0.4364051417653018
-0.2837062438927992,0.16294772704008967,-0.4459865125880739
-0.2837062438927992,0.16294772704008967,-0.4459865125880739
-0.30210872572915454,0.2224318080527294,-0.46280577194118816
-0.30210872572915454,0.2224318080527294,-0.46280577194118816
-0.3233351698924235,0.27230972039077134,-0.4778062549797951
-0.3233351698924235,0.27230972039077134,-0.4778062549797951
-0.3348998650291716,0.3081013892971298,-0.4988236683490393
-0.3348998650291716,0.3081013892971298,-0.4988236683490393
-0.34382160192952077,0.3432101254865096,-0.5241360877361588
-0.34382160192952077,0.3432101254865096,-0.5241360877361588
-0.3392814356321042,0.3676582647218927,-0.5483183162792584
-0.3392814356321042,0.3676582647218927,-0.5483183162792584
-0.3275223757950658,0.3755677214818086,-0.5712577181263282
-0.3275223757950658,0.3755677214818086,-0.5712577181263282
-0.29877168144700694,0.36481738358219845,-0.6035193715368325
-0.29877168144700694,0.36481738358219845,-0.6035193715368325
-0.27662972650749484,0.35922220398500443,-0.6329932881793618
-0.27662972650749484,0.35922220398500443,-0.6329932881793618
-0.25459733063964,0.34858716908503173,-0.6659090707983651
-0.25459733063964,0.34858716908503173,-0.6659090707983651
-0.24000594518309207,0.349890504937912,-0.6964725885482015
-0.24000594518309207,0.349890504937912,-0.6964725885482015
-0.22954598423429,0.35284817006523606,-0.7224582343990441
-0.22954598423429,0.35284817006523606,-0.7224582343990441
-0.21986139966581136,0.35556516461015847,-0.7498625591237768
-0.21986139966581136,0.35556516461015847,-0.7498625591237768
-0.20729595931780248,0.3482476727370675,-0.7777736665765712
-0.20729595931780248,0.3482476727370675,-0.7777736665765712
-0.19868509030279907,0.34457877179195584,-0.8028264277583227
