ROLL,PITCH,YAW
-0.20295492225335857,0.13841610618128564,-0.30295046456389524
-0.20750991908431607,0.15495159491983798,-0.336545925616087
-0.20611984032561392,0.17502895991625003,-0.36829021533957107
-0.20392915732380051,0.18890140569545125,-0.40112442060761894
-0.2000032576265149,0.2049631982068057,-0.43525212263406876
-0.20424025342364285,0.24293828801014156,-0.4912636181744568
-0.20720251624136773,0.28914488179157766,-0.5548872506835059
-0.20995972702827512,0.33085761397586494,-0.6169319917882049
-0.21418757282068204,0.37248503877023675,-0.6804077344656891
-0.21436514994685835,0.4119425218792141,-0.7420034797849947
-0.21306214700865503,0.4363337003850444,-0.7888800061585128
-0.21435626219216483,0.4559263987447057,-0.8343646331175424
-0.2265134625253327,0.514068357712303,-0.8973821477157923
-0.24483643051576012,0.5775704217505095,-1.0062912021329695
-0.2494300025222962,0.6059422854532825,-1.034693324490142
-0.25751160549258717,0.6287717617198605,-1.0731471678670106
-0.26845459111843284,0.6593689394858413,-1.1224011892018784
-0.27562003482691966,0.7026904841465146,-1.165289587736024
-0.27593269454098146,0.7343166575489158,-1.200497737526936
-0.28288360759471326,0.7966254971745135,-1.2401755228830058
-0.31217105125414607,0.9158240595817511,-1.288460451675289
-0.3213986075342603,0.9798832844467459,-1.319879872034478
-0.3221187553244625,1.0125945322282788,-1.337861921619761
-0.3229953925310841,1.0443856242039027,-1.3544584571937774
-0.32113684648348295,1.0697398052022629,-1.3691012688730888
-0.32534441196882646,1.1037240419716259,-1.384130985074191
-0.32952382936794666,1.1381324994207354,-1.3993925160196072
-0.33039878342517637,1.1615555733277012,-1.4106166718245696
-0.32904740218568673,1.1771907638056105,-1.4190895596353823
-0.32625561234822065,1.189116211339892,-1.4263684916229096
-0.3238990123195549,1.1995679880062349,-1.432489314188167
-0.32225787244859333,1.2071689968481059,-1.436774364391437
-0.32199823150222817,1.2284534396494688,-1.4466008793693195
-0.33548013480585703,1.2531031188634643,-1.4520754780167067
-0.3441230211965579,1.2679096471219375,-1.4553748062637242
-0.3557751562883663,1.2921223943544626,-1.4616963059084473
-0.3643920742832526,1.3091692851054573,-1.4662943435474918
-0.35705021462970526,1.3034774995005156,-1.4664144036394657
-0.30009719085167325,1.261534605149881,-1.4712079158711142
-0.29474499190419545,1.2773868752248099,-1.4786765349450586
-0.2758532645499419,1.2769309071520316,-1.4853111315859375
-0.2641854603150966,1.2826255984591004,-1.4910774221918492
-0.2586089276804711,1.2754041912507814,-1.4910375635645088
-0.25545019853649664,1.2695789073591284,-1.4905907021476308
-0.2545986002344031,1.2615606566711315,-1.4887885204568188
-0.2551444911126458,1.2429916547565318,-1.4836598759434305
-0.2578857150413385,1.2315536091364199,-1.4795033703994835
-0.25961735274562237,1.2162910785966468,-1.474571620792186
-0.26322928070800866,1.1761290073574093,-1.4619448067220007
-0.27020969060910416,1.150083917161972,-1.4510883361669638
-0.2738231608732064,1.1251850931844396,-1.4416835968488646
-0.27814165418342535,1.1064295603165744,-1.4332036810402142
-0.2822591337030575,1.0822490309671426,-1.4219340491183088
-0.28956596502783033,1.0543825330296952,-1.4055473502118054
-0.296068364066166,1.0215292981598394,-1.388755672277142
-0.29977919731976277,0.995616048115036,-1.3752161783364742
-0.3061488291873971,0.959683474630047,-1.3556285496829898
-0.3120578112807004,0.9200148456162794,-1.3327648774509506
-0.3185892126183729,0.8846409460129881,-1.310078320694873
-0.32979333916926423,0.8493681096105297,-1.2839310730235443
-0.34916299139409457,0.8260048372966807,-1.2488879684949876
-0.3497280012657472,0.7902887517691622,-1.226923731610429
-0.3489817786374929,0.7514342758749124,-1.2020510540429141
-0.34612154474698476,0.7042109870119035,-1.170350967140797
-0.3507512724597344,0.6793506113808367,-1.133414791795434
-0.3468185193126981,0.6527817692104864,-1.1036784556302697
-0.3422835644020635,0.6203645156393193,-1.0769525651104974
-0.33893408993226065,0.5988553377313204,-1.038134110534132
-0.3314544082100258,0.5680811173442825,-0.9962913965100818
-0.3224169830074639,0.5401680487455345,-0.9584751734710597
-0.3100670297680614,0.506410917308258,-0.9109797554151681
-0.29374224726185066,0.4815868084313332,-0.8306366513246969
-0.298431066987722,0.5152069381210133,-0.7520056885324116
-0.27701732731816914,0.4817759850209004,-0.7159600035131097
-0.25365884062884997,0.44306979401127855,-0.6755822894199032
-0.23785291201951525,0.41385663360455965,-0.6334552608977109
-0.22034089582271757,0.377610511565759,-0.5839429934246204
-0.21416602745241453,0.34173106730906916,-0.5160940934028135
-0.2097238348745225,0.31358924314289577,-0.4482567103688528
-0.2069094828839104,0.281921346737477,-0.3795414271439147
-0.20557476891168414,0.2571272856776835,-0.32868520175544774
-0.20775023113788002,0.24251616479684998,-0.29296084256315336
-0.2081372129295493,0.22805542451608704,-0.2614055284957068
-0.20741134494140454,0.21542835382639083,-0.23222477647769754
-0.20639759854247258,0.20694716012400605,-0.20636567635104922
-0.20423710022387598,0.19946755833679958,-0.18700769841749318
-0.20201164490661738,0.19272805422330222,-0.17201171129984888
-0.20021136485483876,0.18824106401110147,-0.1593827848121207
-0.19817946892086916,0.18267504962115705,-0.14870683131600823
-0.1967127203265674,0.17750297668370854,-0.13898497613916005
-0.19576606488995849,0.173865915756985,-0.13149615649458443
-0.19515845016960245,0.17106247349330414,-0.1255481148291176
-0.1946801230485336,0.16831242796143336,-0.12033973185604893
-0.19444039511668415,0.16376886693838977,-0.11184011699262016
-0.1949790053327628,0.15901360260114109,-0.10141093234309953
-0.19612923365846988,0.15535471800127737,-0.08942959028285682
-0.1967728212181633,0.15429168362994125,-0.07961058837103072
-0.19734490263188392,0.1507890709372406,-0.07422857647265153
-0.19807654328902916,0.14875334279321303,-0.07023243043081073
-0.19950835898221528,0.14746358555870376,-0.06650095176464972
-0.20069527601524784,0.1459664817374075,-0.06369917434623695
-0.2012346401562947,0.14427620761853654,-0.0634304130878413
-0.20231567828590646,0.14141403014038573,-0.062310366054050235
-0.20270252695602387,0.14022296365304818,-0.062421254171307325
-0.20273557117815344,0.13943836859893394,-0.06270869004160395
-0.2017270553815153,0.13759711930722698,-0.06291455684738201
-0.2001772617180416,0.13713076642985922,-0.06489318717133906
-0.1983476107999006,0.13841652107452646,-0.06692027576101375
-0.19625613762149777,0.14181753007314002,-0.06931107979907641
-0.1945297904321175,0.14734963409261378,-0.07332453865609857
-0.1939352071863221,0.15133995527557,-0.07640287520402253
-0.1948483994320778,0.1552236704900119,-0.07978436464837203
-0.19629337422120766,0.1577911917488266,-0.08359633895475371
-0.20261953127625254,0.16878681592095465,-0.08990848443643307
-0.20667209361611213,0.17077933853100588,-0.09397863122506647
-0.20999344319615668,0.17439229720526736,-0.0987909784289267
-0.21286783004985152,0.17416423310585497,-0.10387072098640149
-0.21689396128696548,0.17399467583304623,-0.11101460840233181
-0.2248730554512186,0.18074526999505253,-0.1314690204206198
-0.23911744791728282,0.2102845565796342,-0.16018937167540404
-0.24445733586837629,0.2188498070136228,-0.186064402155337
-0.26049109499592915,0.2708102461438022,-0.2343936914090365
-0.26647607628667036,0.29126599252289553,-0.2730698025008339
-0.26758755349438446,0.30025098885337825,-0.29622905068261607
-0.27235532749331626,0.3096843911805451,-0.3299254002248709
-0.27874866248881114,0.3183661069352172,-0.37524894129020087
-0.284279710306908,0.3302000547951806,-0.4268570615740347
-0.2885639540560815,0.3706173749777411,-0.481524785604639
-0.28628462861383774,0.37966281123192613,-0.5179808997250049
-0.2854790912552518,0.381810307890176,-0.548262269833463
-0.28411157815447385,0.3819241708345496,-0.5820712442266205
-0.2819315565734109,0.38096583186036215,-0.6142903337579089
-0.2826268262588376,0.39200687993099886,-0.653475933744772
-0.28572520817005814,0.3981354227008484,-0.6872374750784407
-0.27761374430038177,0.3915435550215027,-0.7245287936382362
-0.2755603912837279,0.39433158665793866,-0.7631265128098789
-0.26625479186011863,0.3933858333753753,-0.7940364907102773
-0.26025667266246455,0.4008938822478471,-0.8184368477246894
-0.24977678578702414,0.416863726375029,-0.865875679378402
-0.24502528959166822,0.43300614183436953,-0.8813484677508866
-0.24085704010457762,0.4370996892565722,-0.898105036337297
-0.23551042425508126,0.4323640403830328,-0.9125806690386195
-0.21392221944217588,0.3621132257983381,-0.9348962482602726
-0.2173253277470439,0.3630796242407582,-0.9486159907563729
-0.22352252888367063,0.33399380611481033,-0.9647863257706961
-0.22513927849350504,0.33447416730516716,-0.9796692233853624
-0.22909383825681223,0.33888258182155234,-0.9967925404493085
-0.21790231349871642,0.34555132326042426,-1.0182974877032198
-0.22634523048463645,0.3682753341106356,-1.0352358944786493
-0.21784164912578474,0.39042427004843017,-1.0574914390942225
-0.22717085586141222,0.43297544306255015,-1.0791255454805706
-0.24404635266081148,0.5443514550476648,-1.1244610360311027
-0.2428468535260907,0.5774645763262731,-1.1506923943783982
-0.2319458446516202,0.5909992671601595,-1.1800046338052452
-0.2094316640840938,0.5959086229147058,-1.2227371139230168
-0.19687404694612406,0.6113442203821705,-1.2512932739672522
-0.19151677802259473,0.6284789842521749,-1.267329875385409
-0.18793099914856234,0.6423708363725075,-1.2783662422100017
-0.1842102425901477,0.6553420387751184,-1.2891687451144125
-0.1789537779245642,0.667996766510779,-1.3023135295867043
-0.17653376674982896,0.690254719178438,-1.316078499328578
-0.173506348871503,0.73501271668732,-1.3412129647776223
-0.1670104459077833,0.7684785537137129,-1.3648890879126125
-0.15864126195399844,0.7795595328312153,-1.3795353018376058
-0.14811175274994423,0.7724361608173304,-1.3911228608718988
-0.1522725275270745,0.8174591590921502,-1.4065437894789636
-0.14682628524780447,0.8216222730295187,-1.4150319979673904
-0.1417793158501844,0.8177283028119046,-1.4200194512109405
-0.13699282324266476,0.8108114494405704,-1.421391519287862
-0.13599229714634306,0.8040971646943891,-1.4212507734365876
-0.1350410202807382,0.795882954382076,-1.421721383604598
-0.1342882437398806,0.7873918852070355,-1.4193454204756193
-0.12462821909616022,0.7612991467464671,-1.4199149627973362
-0.1167774902658653,0.7372988909912735,-1.419986135773301
-0.11169447196811713,0.7210196466082116,-1.4199720345816167
-0.10661529555224293,0.6971443313375288,-1.4192539721994586
-0.1004571109319576,0.6681621432426432,-1.4182998382291139
-0.09575645483873303,0.645421165784896,-1.417590021079631
-0.08943568401623198,0.6149612717361952,-1.4157111921054162
-0.0798286788390672,0.5678367929748197,-1.4142533810447673
-0.07749831623090406,0.5453462539856719,-1.4125687507103977
-0.07465171147890871,0.5233879194603106,-1.4105215917479463
-0.07087558483754963,0.5011118787683098,-1.4040232888125876
-0.06774364735505253,0.48420110251431503,-1.3969732005446667
-0.06997593221531294,0.48138593224848913,-1.3901080710103366
-0.06275307747536196,0.44522106848220155,-1.3846682079880974
-0.05734882775427292,0.4204036967155663,-1.3792998362715259
-0.054267985588827145,0.40595428653073834,-1.3749690740607976
-0.047795727977256765,0.38108459952492596,-1.3710505686541585
-0.04424844895576824,0.367568851518486,-1.3689972455808646
-0.04282690790357135,0.3615510353987649,-1.3675575662845028
-0.03652409967850476,0.32173234024166053,-1.3646258670627809
-0.031431324564528844,0.29488692286529505,-1.3636108539891905
-0.023393154799939555,0.2426552624725901,-1.3637392128548929
-0.018308057532659176,0.20920502459627532,-1.3639637753219116
-0.015351193948793744,0.1901991361741459,-1.3639223778151535
-0.0062936938772727566,0.12665452706709476,-1.3636628546614267
0.004280489064045068,0.05832649217540447,-1.3666132457757159
0.01087285850475509,0.014660083558456783,-1.3686790344829083
0.014883229603092666,-0.012280445060770463,-1.3700204919421854
0.017175027933733385,-0.027753119132869576,-1.370766100563096
0.016602867788959554,-0.02538285982523019,-1.3699155366178062
0.01854424366835395,-0.03160758919974514,-1.3662691888276715
0.013569896157104518,-0.0163104261121385,-1.361257080758848
0.012214443105280932,-0.005185044717684131,-1.352359279663167
0.01015333028374704,0.0011651482664173252,-1.3473598833881473
0.009736038951898437,0.0021610011399296187,-1.3448476726537004
0.009501784073879603,0.0022962870033486865,-1.34338736001894
0.015401736412678283,-0.02640377574287138,-1.3385137732400523
0.026314905811863416,-0.0890148850933511,-1.3310314321146233
0.038362765543576545,-0.1652938779228281,-1.3265041124808143
0.05357025614548186,-0.25162598595177715,-1.3240553312794043
0.07471183205794395,-0.3388935880448049,-1.32346484253764
0.09180618697878087,-0.4140860026506759,-1.3223287103245738
0.18564323139761085,-0.7115747627730771,-1.3174991460442977
0.24503200031418884,-0.7068025600044984,-1.2205299986870968
0.23162681757861253,-0.6259784732977639,-1.1745434171516815
0.17906579131131944,-0.4528572954314357,-1.1035378103424343
0.11011718846138005,-0.260780854158204,-1.0628793107607093
0.046799807458775725,-0.0854258453841665,-1.0483411656707398
-0.000694184093381171,0.048787275144052095,-1.0327289818896854
-0.053846402979318655,0.15562714796648594,-1.035047250516835
-0.13014267413742125,0.3173353373656061,-1.0389806126112922
-0.21460894063729877,0.5134483000442848,-1.0563206204328686
-0.2653775087985998,0.6078783298723253,-1.059418788640171
-0.2825948362762143,0.6016824755848174,-1.0354530394347297
-0.3339050741192958,0.6813790453673414,-1.0575670694266883
-0.3660407158285255,0.6903816999942446,-1.0627786660496206
-0.3759810796446235,0.6405062562669852,-1.0360081967432564
-0.38054745159096537,0.6127451609312741,-1.0245313700338496
-0.38796138516449025,0.6111065004550259,-1.0289160221346307
-0.3873625143619427,0.5948163559330042,-1.0225246916011315
-0.3946686555053812,0.597428388496069,-1.0261333318379033
-0.3801381855354864,0.5489411261777504,-1.0321618433764517
-0.3682400919764734,0.5069312767387861,-1.0332073102477055
-0.3678223509705463,0.48034807806652663,-1.0329508039957391
-0.36755442410062117,0.4535849473329075,-1.029290210058086
-0.3692281413270108,0.4141384787624063,-1.015371763202961
-0.372904999021173,0.39722328601359874,-1.0087642865774709
-0.3549120307094162,0.3695366202092425,-1.023299350443728
-0.34252893592669353,0.36159616614150575,-1.0455120982698383
-0.33832153906571516,0.3032100598817256,-1.043537927284123
-0.33680407987146926,0.25601745172184637,-1.0497475691147498
-0.3506121344973073,0.27194208080001303,-1.0676496923358085
-0.3786538416229974,0.3386784195161464,-1.0911655401258333
-0.399274001339497,0.43319903446641345,-1.1310185143880414
-0.4284042146075149,0.4959617390891401,-1.1520170412387134
-0.446962367788014,0.5606863285521739,-1.1741678102225508
-0.45700828261078835,0.6107056613221631,-1.1892515834557023
-0.46136257486172916,0.6432239399771714,-1.1990631215175453
-0.45869822517662057,0.6654054137414565,-1.2061863393055647
-0.4416350668334311,0.690404163962644,-1.2229220487101315
-0.42802845062702033,0.692700237821133,-1.2291485200921717
-0.40431164941760356,0.7314477449563355,-1.2560025860422284
-0.38798468980259865,0.7500799234744169,-1.2718700755962067
-0.35670910985313514,0.746987825891152,-1.2879893703938021
-0.31817486076939616,0.7337755109907357,-1.3037148489770816
-0.2854593404640034,0.7000204326751821,-1.3201084295231105
-0.25137369229523654,0.6426311151596898,-1.3193751313380664
-0.21299944000859813,0.5589845222008761,-1.3215473410502059
-0.19408271414673522,0.5062117245257562,-1.3213790060347053
-0.18335302486279853,0.4749543266988762,-1.3220285880547475
-0.17860246964435644,0.46646126965508267,-1.3235486852706204
-0.30454719442856576,0.7911047406694037,-1.3191153722809337
-0.3344007133274158,0.8375605574557703,-1.314427200277851
-0.36523873658906125,0.8600900318529117,-1.3033605700286908
-0.38969624547729514,0.8786586202266372,-1.295944859710815
-0.4148622635677509,0.8970815552806876,-1.288730145892254
-0.45105356959766213,0.9261652087282605,-1.2765728896349118
-0.4767078621096645,0.9424834268128792,-1.2658309865277668
-0.4695077260283116,0.9324557999730947,-1.2634465124060943
-0.47583178037615637,0.9340630594691054,-1.2585681069678452
-0.44012597833256706,0.8511682461631358,-1.2406072380786584
-0.4139017822205097,0.7682273202476106,-1.224382379025244
-0.3573633106874236,0.7500292580047688,-1.265293826343016
-0.3137747466349261,0.7130988799396557,-1.2868481650068389
-0.28195441327148535,0.6923119984160427,-1.309608693338834
-0.24390555669397615,0.667579023496618,-1.3394424764599229
-0.12435084863269798,0.5279397329518497,-1.4046728660630698
-0.0747359042662409,0.373684138901483,-1.4338779320039778
-0.0691977229256791,0.39341132456867256,-1.4517260658431446
-0.0621165713442518,0.31711171501815616,-1.4529745543224126
-0.04781743246928306,0.17365221803149747,-1.4517637238845653
-0.04285082490160478,0.10601029746700369,-1.4502145369401183
-0.04564388731612037,0.09777324914257345,-1.444220938507989
-0.04847536065516152,0.07340166133779194,-1.4351531303972187
-0.05229045208740561,0.0676330197088976,-1.4311467003223683
-0.05428655705015598,0.05298599441201245,-1.427981279835817
-0.05958907368814746,0.07548250184935264,-1.4285377782691397
-0.05917818383135053,0.05488470889526687,-1.4266501761957315
-0.061717009870988264,0.056044460883345124,-1.4252380255275567
0.009014774138411744,-0.3725670885887704,-1.44361818383447
0.08499644915615584,-0.7807179439856489,-1.4516334913738487
0.12308949735950138,-0.9293957483845461,-1.459583338866276
0.1328101360172896,-0.9632586179459334,-1.4619680152290564
0.12870605007626293,-1.019778984229574,-1.4788546595638663
0.1276969017579189,-1.0763089709787428,-1.4914484842285938
0.12889210502737336,-1.100354143948112,-1.4953222173546024
0.13024089057032617,-1.089859112801932,-1.4919074011665292
0.12738384258003807,-1.0852174406253832,-1.492271017619401
0.12241037624725871,-1.0739997750692591,-1.4925096922868075
0.117442295520475,-1.059437155192245,-1.4921972430514003
0.11132976277376415,-1.0438316572825788,-1.49242822915353
0.10653609726511361,-1.0272717006160692,-1.4918160822583113
0.10184199117240744,-1.00143829168533,-1.4892540891878445
0.09877279037535013,-0.9842843054748269,-1.4875587140780122
0.09378481673591535,-0.9544446652556585,-1.484506747900559
0.09018652085986428,-0.9326850318839919,-1.4822844711699574
0.0886854139751306,-0.9171871600406494,-1.4795440346197803
0.08758361646374391,-0.9060816096841524,-1.4775354514963666
0.08673664671240514,-0.8977011754292834,-1.4759936281691446
0.08606779026848349,-0.8911761870929793,-1.474776928133804
0.08552286455418225,-0.8859248212606988,-1.4737865086386692
0.0850690133496391,-0.8815947886058264,-1.472962145043883
0.08260648889853212,-0.8650418721336829,-1.4708896395210291
0.08049667336009646,-0.8509231866642631,-1.4691106838513068
0.07656393207149215,-0.8281156167798106,-1.466867231712415
0.06862324235791076,-0.7801124082550033,-1.4615440600604601
0.05785736824392984,-0.7144180994221472,-1.4540403011733731
0.04176389027076038,-0.6231823640778532,-1.4460973821352139
0.004228724868636838,-0.39431767501471177,-1.4377161288268203
-0.019749326044276167,-0.23512434718270972,-1.4331531290154316
0.0336274409195779,-0.510176710434021,-1.423708119680847
0.09581933684058662,-0.7232482214888964,-1.4062786955426103
0.10183116715630386,-0.7188634093411033,-1.3918472238947182
0.09091968261068292,-0.6918775121479547,-1.3829033255337957
0.11674194963705041,-0.780099433739204,-1.3729446443545839
0.13463915203312127,-0.881948783712491,-1.3833082499468603
0.13702577587259696,-0.9280838470932962,-1.400240071530505
0.1156450007979161,-0.8253284692906726,-1.3674035511063485
0.11946563873736986,-0.807079871643257,-1.3477393861590603
0.13186398226425275,-0.8583207998564604,-1.373592613658343
0.1287677267273802,-0.9381755094469642,-1.3933937325868775
0.02215074165094891,-0.6337876672016365,-1.3820613444862704
-0.006909041912730501,-0.4958995233451389,-1.42285782970825
-0.12539852558495077,0.24960498221781974,-1.4216778700801862
-0.20230239184789223,0.6894957962207781,-1.4257373520262644
-0.21024335352392806,1.1163639745227958,-1.4913923239216165
-0.21449298109407836,1.3766488492729707,-1.532963612865108
-0.23510043900908584,1.5689196584195613,-1.5703474437169762
-0.24337452692151598,1.6916289176532096,-1.6041281012687263
-0.21360876333905643,1.8995025002583026,-1.6738194833325801
-0.19035317638251043,2.0180271907024636,-1.7218668104573107
-0.11275852419240186,2.0913194894786917,-1.7368290514142566
-0.06585597926139926,2.0191204907020714,-1.6669224081670846
-0.032739239489675144,2.0170083148238938,-1.6408972756631044
0.08210653111807546,2.3594971783686924,-1.6696409379275277
