GESTURE_STOP
0.10,-0.10,1.01,245.29,22.07,57.74,-116.40,-274.02,-298.20
0.12,0.89,-0.12,-17.60,-12.92,-5.43,-150.35,-385.57,-176.40
0.04,1.04,0.05,-14.05,-0.33,-3.76,-149.38,-369.08,-202.65
0.04,0.98,0.08,7.65,0.43,0.70,-151.32,-369.08,-204.75
0.04,1.00,0.06,-3.83,-0.05,0.77,-147.44,-369.08,-203.70
0.02,1.04,0.08,-5.98,-0.19,-1.18,-144.53,-359.38,-213.15
