GESTURE_STOP
0.31,0.36,0.84,431.30,-61.76,156.45,-133.86,-138.22,-376.95
0.16,0.47,0.36,8.56,-1.51,2.92,-222.13,-230.38,-322.35
0.20,0.91,0.45,-14.12,4.40,1.25,-226.98,-219.70,-326.55
0.20,0.88,0.50,-5.77,-6.94,8.42,-234.74,-203.22,-331.80
0.22,0.85,0.49,-2.99,6.42,-8.14,-238.62,-196.42,-333.90
0.21,0.81,0.54,-3.48,-0.19,0.28,-237.65,-187.69,-334.95
