GESTURE_STOP
-0.07,0.49,0.67,238.26,50.24,64.00,-75.66,-206.13,-346.50
-0.12,0.29,0.74,-46.61,-2.14,0.97,-94.09,-273.06,-309.75
-0.04,0.99,0.51,2.71,-2.14,-3.48,-120.28,-245.89,-330.75
-0.04,0.91,0.45,-4.94,-2.49,-1.74,-121.25,-248.81,-325.50
-0.04,0.91,0.47,-1.32,-2.49,-1.18,-124.16,-240.07,-331.80
-0.04,0.89,0.47,0.77,1.62,0.00,-128.04,-237.16,-331.80
