GESTURE_START_MIC
-0.88,-2.42,0.04,170.78,-244.50,254.12,-199.82,457.35,-85.05
-0.11,-1.04,-0.00,70.47,-142.31,317.57,94.09,224.56,-339.15
0.33,-0.04,0.65,-14.75,-29.27,86.33,12.61,113.00,-409.50
0.22,0.07,1.01,-8.42,2.17,4.45,11.64,113.00,-410.55
0.17,0.09,0.98,-2.78,0.71,-0.35,6.79,112.03,-407.40
0.19,0.10,0.97,2.71,-0.12,1.67,9.70,108.16,-407.40
