GESTURE_START_MIC
-1.12,-1.20,0.59,9.88,-116.71,32.83,-199.82,432.13,-127.05
-0.51,-1.17,0.52,160.83,-191.50,212.31,-83.42,312.82,-305.55
0.26,-0.21,0.49,88.28,-84.92,157.01,-129.98,173.14,-392.70
0.63,-0.06,0.65,45.84,39.32,57.25,-141.62,132.41,-408.45
0.49,0.04,0.89,-6.05,-13.06,2.30,-121.25,118.83,-408.45
0.49,0.05,0.88,4.87,-3.32,0.07,-121.25,116.88,-410.55
