GESTURE_START_MIC
-0.70,-1.38,0.54,92.73,-137.30,152.00,-147.44,447.65,-134.40
-0.08,-0.80,0.53,169.39,-155.11,157.70,-120.28,317.68,-303.45
0.40,-0.19,0.55,47.79,-26.63,163.55,-89.24,171.20,-399.00
0.38,-0.02,0.88,24.97,-2.97,10.23,-28.13,133.38,-409.50
0.38,0.05,0.94,-0.90,-1.37,-6.05,-53.35,125.61,-409.50
0.35,0.05,0.92,-6.33,2.66,-1.60,-61.11,121.73,-414.75
