GESTURE_START_MIC
-1.01,-2.28,-0.13,161.81,-197.06,341.63,-73.72,435.05,-152.25
-0.38,-0.93,0.17,39.30,-163.11,260.66,116.40,234.25,-320.25
0.37,0.04,0.72,-31.79,-22.31,51.06,67.90,111.06,-393.75
0.13,0.04,0.96,5.91,-7.57,-4.24,47.53,113.97,-402.15
0.14,0.08,0.99,5.57,-1.37,-0.77,44.62,114.94,-399.00
0.18,0.06,0.98,2.37,6.70,-8.77,51.41,113.97,-397.95
