GESTURE_START_MIC
-0.90,-2.08,0.44,69.70,-185.65,234.50,-224.07,438.93,-100.80
-0.46,-1.06,0.13,42.43,-148.44,292.73,81.48,268.20,-308.70
0.32,-0.12,0.60,9.04,-42.07,135.44,23.28,130.47,-399.00
0.32,0.07,0.92,-10.64,9.69,14.89,-4.85,111.06,-410.55
0.18,0.10,0.97,-3.06,0.23,-2.71,-0.97,114.94,-409.50
0.21,0.08,0.97,0.56,-0.26,-0.07,0.97,116.88,-408.45
