GESTURE_WALKING
-0.15,-1.54,0.22,37.01,-36.99,201.25,-319.13,380.72,-59.85
0.20,-0.86,0.08,22.19,5.86,107.62,77.60,409.82,-143.85
-0.01,-1.30,0.17,-55.23,-23.77,-216.70,-82.45,452.50,-107.10
-0.24,-1.05,0.22,-18.92,-2.07,-77.98,-394.79,310.88,-44.10
-0.18,-1.23,0.17,39.17,-1.10,149.29,-358.90,353.56,-47.25
0.12,-1.04,0.10,54.89,40.85,156.45,0.97,439.89,-132.30
