GESTURE_CIRCLE
0.12,0.50,0.31,48.28,-86.11,-61.70,-175.57,-359.38,-207.90
-0.37,0.59,-0.01,-2.71,-74.21,-37.08,-129.98,-390.43,-166.95
-0.57,0.95,0.28,-107.83,-20.37,-29.08,-112.52,-325.44,-254.10
-0.66,0.94,0.86,-100.24,109.16,70.40,-44.62,-161.50,-367.50
-0.14,0.99,1.03,116.59,53.10,96.21,16.49,-223.59,-333.90
-0.04,0.36,-0.17,-2.02,-9.58,-6.12,-63.05,-386.55,-190.05
