GESTURE_CIRCLE
0.77,1.04,0.52,96.42,-53.69,35.41,-153.26,-312.82,-266.70
-0.01,0.58,0.07,3.69,-99.81,-29.98,-199.82,-382.66,-154.35
-0.23,0.72,0.06,-59.06,-48.54,-46.12,-178.48,-382.66,-148.05
-0.55,0.96,0.37,-116.73,19.56,-17.32,-110.58,-306.03,-274.05
-0.43,1.06,0.88,-42.64,72.36,102.61,-36.86,-164.41,-364.35
0.01,0.95,0.78,119.86,11.01,97.46,-18.43,-264.32,-310.80
